Secs_since_last_brk,Z1_0,CS1_0,IBIS_ACC-1_0,RULParts
12196950,1.96312356,0.959343791,0.646397769,4141
4749612,1.629297733,0.952894032,0.633562803,8233
8240333,1.963979602,0.959095716,0.688420773,16368
6221245,1.851842642,0.990572155,0.638180435,8233
17024305,2.045864582,0.99551475,0.659831405,2095
9658481,1.907005787,0.949297488,0.640121043,6187
6533381,1.793777108,1.024322867,0.633725882,8233
11558437,1.819627881,0.97828573,0.648514509,6187
16797069,2.026383162,1.018875241,0.656331539,2095
2365875,2.041501999,1.005304933,0.677534521,18414
3032084,2.104211569,1.013858795,0.682057381,18414
6734024,1.807188034,0.977975309,0.687320232,16368
14555754,1.936124921,0.976758778,0.653087437,2095
7107028,1.621888995,0.95196265,0.639464319,8233
17597882,2.042484045,0.996946871,0.655721426,49
18047963,2.170971155,0.98918134,0.662228346,49
14977856,1.854453921,0.978959918,0.65424937,2095
17044906,2.09735775,1.008891463,0.654784083,49
5446535,1.847022891,0.960775316,0.637996793,8233
20541365,1.972020507,0.968111932,0.66966778,49
7789678,2.208983183,0.952535927,0.639448702,8233
8350456,1.901349306,0.953593075,0.691401482,16368
9768273,1.834971309,0.99020797,0.645360827,6187
8866633,1.940714955,0.949083447,0.686578095,16368
2896930,1.986322999,1.018748522,0.682459176,18414
9176841,1.851360321,0.935064733,0.643587053,6187
7061030,1.86894834,0.987992942,0.689600408,16368
11424428,1.823697329,0.995701313,0.649473488,6187
5912413,1.784447312,0.983345151,0.639302731,8233
1992103,1.78384757,0.986299098,0.630079806,8233
4370105,1.778701067,0.980906725,0.634059906,8233
2952893,2.087552547,1.01202631,0.685006022,18414
9154498,1.917077422,0.934554458,0.645134032,6187
16999581,2.027255535,1.009325862,0.658510447,2095
6072542,2.058323622,0.983419061,0.68843329,16368
15185501,1.950630665,0.959719121,0.653163552,2095
22310298,1.992178917,0.998789489,0.674235821,49
15149673,2.025532246,0.973041415,0.655880332,2095
12283727,1.897389174,0.942442298,0.649326384,4141
5915357,1.717038631,0.98244369,0.638507783,8233
9516029,1.878614664,0.948596537,0.643232107,6187
8386924,1.949534535,0.952826202,0.687425077,16368
16360140,2.043189287,1.007147193,0.654802501,2095
5285191,1.781144142,0.979569733,0.638441205,8233
9493678,1.844712257,0.950708091,0.643229842,6187
8332204,1.856621504,0.959252477,0.638399243,8233
1165638,2.118920088,1.000171304,0.677441955,18414
4667573,2.023509741,0.989210904,0.688896835,16368
22285138,2.080329418,0.995039165,0.675156355,49
2429610,2.035268784,1.018362522,0.681809127,18414
7242096,1.87723279,0.986077726,0.688972712,16368
18535399,2.097003698,1.009217858,0.667314291,49
1839794,1.927532434,0.972041607,0.677945197,18414
3492655,2.007246971,1.000455737,0.684126019,18414
4204750,1.767099142,0.971251249,0.633729041,8233
605154,2.104459047,1.033584237,0.674141645,18414
5337963,1.79137671,0.997253954,0.634959936,8233
6085955,2.082571983,0.969908714,0.685037494,16368
14980027,1.869008303,0.9806481,0.655428588,2095
18570751,2.072186947,0.995723486,0.66555196,49
6153243,1.861636639,0.990748048,0.641101539,8233
15213269,2.110935211,0.961257994,0.653178275,2095
10876772,2.322282314,0.982144892,0.645123065,6187
4854352,1.84100318,0.968869328,0.635047793,8233
9121064,1.78255403,0.953060985,0.641096771,6187
17610632,2.00963974,0.982869864,0.658006072,49
7714424,1.837236643,0.976692438,0.639064848,8233
1731750,1.77118969,0.969031394,0.627776623,8233
2420115,1.766705036,0.988174796,0.633553922,8233
6448160,1.835329652,0.991447151,0.636061132,8233
21826718,1.873261809,1.005635738,0.675667524,49
21038404,2.051260471,1.003983617,0.670736611,49
4653608,1.798829198,0.97280848,0.634450257,8233
5275792,1.682777643,0.973506987,0.637935698,8233
35248,1.844306588,0.964366019,0.627846062,8233
2465277,1.638506413,0.977099121,0.63349402,8233
7869077,1.906259537,0.967215061,0.640774548,8233
3542226,1.877934933,0.981648505,0.682964861,18414
6734869,1.940402985,1.014823079,0.636532784,8233
17048605,2.006635666,1.006040573,0.657910764,49
6786312,1.92453897,0.962819993,0.690075755,16368
2067,2.023992777,0.99189651,0.673737645,18414
7821140,1.901257515,0.973014653,0.687583148,16368
20579049,2.032564163,0.956213057,0.67213279,49
4844441,1.849803567,0.97572124,0.635940194,8233
2282098,2.035847425,0.977257073,0.679553926,18414
18265968,2.068940878,0.998666167,0.66111511,49
1796124,2.053267002,0.989926696,0.678948045,18414
8844978,1.929047227,0.954851568,0.685101449,16368
7237464,1.851242661,0.971146286,0.637080431,8233
6241619,1.860140204,0.993932784,0.633781672,8233
559282,2.153538465,1.003155112,0.673963547,18414
18013287,1.969030619,0.977913737,0.66177243,49
6592078,1.658242464,0.987538636,0.635798335,8233
15678977,2.000009775,0.9929232,0.65737319,2095
19832018,1.971941948,0.9493801,0.667023778,49
16418098,2.189545631,1.003780365,0.660005689,2095
12292203,1.99777019,0.939306676,0.64911437,4141
7361569,1.88834393,1.000712514,0.688320339,16368
6102598,1.963440657,0.993002355,0.685961902,16368
2523425,1.990288377,1.004853725,0.677824974,18414
57587,2.030714035,0.994897604,0.678169549,18414
6435722,1.673960924,1.004624367,0.638665855,8233
15814816,1.858576894,0.979457915,0.657642841,2095
14412323,1.933234692,0.980127037,0.650255263,4141
12067695,1.897078514,0.916461766,0.648339391,4141
7851120,1.843712926,0.94381088,0.639937162,8233
7137862,1.932149649,0.96929574,0.684773088,16368
10854585,1.768114448,0.984170914,0.648079991,6187
3601777,2.271129131,1.807128787,0.681906939,18414
16959517,2.110721111,0.991945803,0.659360886,2095
8317237,1.816551447,0.959303558,0.687256336,16368
5965195,1.984919786,0.993443549,0.679944336,16368
17967895,1.920616269,1.000834584,0.660897434,49
5367501,1.799720407,0.983874619,0.637339115,8233
9011999,1.972685814,0.951119781,0.690124631,16368
1306514,2.242599964,0.985996068,0.675702035,18414
931332,1.920694351,1.005052447,0.67328614,18414
20584595,2.023791313,0.964226186,0.669986129,49
16824600,2.117964506,1.009858847,0.657488108,2095
18004900,2.184473276,1.004240751,0.661507249,49
11935,1.910951734,1.003652573,0.6781196,18414
642680,2.08362484,1.012834311,0.67944622,18414
16259507,2.010444403,1.028463125,0.654470563,2095
18764260,2.078954697,1.001595378,0.665171504,49
5440675,1.89649725,0.98082304,0.636752665,8233
7890777,1.967107892,0.948786318,0.688922763,16368
2457651,1.734238505,0.986743271,0.63436538,8233
6081696,2.039778471,0.97966969,0.686548173,16368
22347982,2.007450342,0.99601084,0.671247005,49
1645355,1.697019339,0.978464186,0.630198538,8233
7773316,2.039710522,0.941690147,0.635855675,8233
18885779,2.097616434,1.013922215,0.659905672,49
18009962,2.155697823,0.988538921,0.663590372,49
17717755,2.091843128,1.001431465,0.662405014,49
11964769,1.836348176,0.924325943,0.649342597,6187
8384745,1.940501094,0.943683147,0.687098205,16368
15140096,1.977166176,0.969996452,0.652310312,2095
1999123,1.758919716,0.962288082,0.630636454,8233
8450376,1.877160907,0.952774763,0.689854324,16368
6537346,1.862753987,1.003510833,0.634810328,8233
20446338,1.966155767,0.964147449,0.671640933,49
3505406,2.050915718,0.994537592,0.683798969,18414
4908731,1.715526342,0.961963177,0.634687781,8233
5425299,1.903263211,0.994282842,0.639876008,8233
14512779,1.728653193,0.957665861,0.652051628,4141
174487,1.52469039,0.97816056,0.629741907,8233
8815656,1.910780787,0.948774636,0.688352644,16368
1179361,2.160273552,0.993849456,0.676362932,18414
6216372,1.80092299,0.986759961,0.637479186,8233
17045140,2.103034973,0.998775005,0.655743182,49
1111599,2.267268896,1.007448077,0.675951183,18414
2522480,1.98479104,1.005671978,0.678664446,18414
1850568,1.978083134,0.995482683,0.678586185,18414
2957886,2.131741524,1.004689455,0.686361432,18414
4701558,1.650824666,0.943957329,0.634399116,8233
17050517,2.064859152,0.999749541,0.655149996,49
6064785,2.023632288,0.979928493,0.685898185,16368
5416276,2.002596617,1.007458329,0.633023083,8233
7882143,1.835786462,0.956980526,0.637998044,8233
3468218,2.024154425,1.018957496,0.682382882,18414
17362795,2.016345501,0.997431099,0.65976423,49
1638560,1.75209105,0.975701511,0.629481852,8233
20042520,2.010780811,0.961030364,0.668514609,49
18644145,1.902201772,0.978388727,0.664614379,49
12211533,1.952350497,0.937666237,0.647255063,4141
15056613,1.890232205,0.965126216,0.655143857,2095
4918826,1.721037865,0.971507013,0.633927345,8233
7690729,1.822033525,0.974715829,0.639338374,8233
2437805,2.027176142,1.010434389,0.679232597,18414
657374,1.988109589,0.994096279,0.678688347,18414
7752530,1.833972692,0.994072676,0.690091789,16368
9175766,1.881722689,0.933018327,0.640878797,6187
1737000,1.745323181,0.963987648,0.627931178,8233
11386535,1.819808245,1.007084846,0.65178448,6187
8237727,1.958586931,0.956907034,0.690257013,16368
2511193,1.986992598,1.02495873,0.679039657,18414
8384980,1.927660346,0.960193574,0.684212565,16368
1630759,1.702308536,0.974295735,0.628400981,8233
6813461,1.732131481,0.945026994,0.632929265,8233
5351360,1.791317582,0.963847637,0.637124062,8233
18333723,1.940941691,1.007199645,0.663273931,49
2994794,2.066917658,1.02550447,0.684388697,18414
7277899,1.888392925,0.995612204,0.688633323,16368
19974721,2.032801151,0.945326507,0.673008263,49
6657000,1.962039948,0.99219209,0.687289238,16368
4224358,1.80098331,0.956624925,0.633241296,8233
14359885,1.809595823,0.961198151,0.651879609,4141
21012023,1.941470861,0.945856452,0.669114828,49
2922562,2.037540197,1.001501679,0.681957722,18414
9496530,1.831807137,0.937949896,0.643163741,6187
14460346,1.827434421,0.972416699,0.652669132,4141
19472818,1.950087309,0.941495597,0.66450119,49
8333744,1.953033447,0.957659721,0.688688099,16368
7200481,1.870308876,0.983955383,0.68168509,16368
17355976,2.019376993,1.003985524,0.660149574,49
12217001,1.975994706,0.938314021,0.648280382,4141
19853385,1.9133147,0.937848985,0.663979888,49
3623425,1.986049056,0.965198338,0.683297157,18414
8363570,1.927986622,0.973768592,0.641268075,8233
2436708,1.774024487,0.985758066,0.631759465,8233
1300554,2.195210218,0.992741108,0.676652908,18414
1319757,2.456824064,0.997096002,0.675652325,18414
8494118,1.710461378,0.938746452,0.688664317,16368
19403161,2.024923086,0.958813727,0.664946496,49
8997809,1.843165874,0.969949841,0.689484477,16368
9494872,1.856177688,0.962867677,0.644480765,6187
1664122,1.748430848,0.973334968,0.630142152,8233
8243401,1.996770501,0.955086052,0.689212799,16368
57351,2.032375097,1.003476143,0.678279042,18414
7701046,1.719736457,0.964984894,0.640198767,8233
19494465,2.05406189,0.949307501,0.665981114,49
21110178,2.07016921,0.999418974,0.673982084,49
9576145,1.901600003,0.938030899,0.641294181,6187
8941496,1.870779753,0.952415049,0.688850284,16368
5985577,1.909281254,0.956336737,0.688261092,16368
472718,1.99920547,1.009688377,0.676395833,18414
11681840,1.83686471,0.971638739,0.651216924,6187
21072119,1.986323953,0.997271955,0.668328345,49
2968109,2.040476799,0.999886751,0.687195599,18414
17563351,2.080312729,0.968932092,0.65851897,49
19353543,2.123508692,0.954608858,0.663766146,49
10115618,1.860549331,1.003301382,0.644089818,6187
18811163,2.055873871,1.018867373,0.662788987,49
5254007,1.625517488,0.954019248,0.63692522,8233
8928847,1.953392506,0.953348637,0.693950772,16368
9760700,1.862175107,0.977787435,0.645082116,6187
8360417,1.866718531,0.96380502,0.640763283,8233
491021,2.03873086,1.004037976,0.675363243,18414
16408861,2.130190849,1.029991746,0.658053041,2095
11495113,1.881135464,1.000747561,0.649532795,6187
6441371,1.809881568,0.993724823,0.639774084,8233
17625650,2.054056168,0.988641679,0.6577999,49
16452300,2.108753443,1.001792431,0.657375157,2095
17023355,2.036859274,1.004473805,0.656355202,2095
19941895,2.023797989,0.955940008,0.669332266,49
1618331,2.031552553,0.972997248,0.677758455,18414
18935592,2.156129122,1.012504339,0.665790558,49
7379223,1.614364147,0.978235006,0.685844898,16368
16273411,2.02380681,1.016919017,0.655283272,2095
19449408,2.031239271,0.938602924,0.664359152,49
20437220,1.998271585,0.969563723,0.671990335,49
8864234,1.939151049,0.946706295,0.685961068,16368
4328733,1.844909787,0.966085315,0.635072112,8233
10860596,1.814556837,0.977544606,0.649963737,6187
9659700,1.939722061,0.946890831,0.639729977,6187
1147557,2.179023981,1.027660966,0.675783575,18414
20451755,1.955968261,0.981613636,0.672134817,49
16356572,2.097579241,0.998482406,0.655525506,2095
8445139,1.926523447,0.927237809,0.640302241,8233
99851,1.6481179,0.969878793,0.627142131,8233
16956406,2.087493658,1.000557303,0.657611609,2095
19451514,2.063876629,0.953507483,0.665691495,49
594189,2.034587145,1.022050142,0.681361139,18414
1747374,2.038781404,1.001337767,0.679790556,18414
3652438,2.085853338,0.980527878,0.679370403,18414
7720954,1.935578942,0.986322224,0.688611686,16368
2318240,2.054193497,1.009871602,0.684440553,18414
19829666,1.983404517,0.944812298,0.663710594,49
8343549,1.780310988,0.959476173,0.689590931,16368
3499149,2.131547451,1.029495597,0.684233606,18414
15165473,1.965955973,0.975885868,0.655053914,2095
11566384,1.840292454,0.982596457,0.647769809,6187
20058534,2.045819283,0.957858503,0.671055794,49
10143040,1.847113371,0.996662021,0.643080294,6187
19401475,2.032691956,0.952134907,0.670319557,49
3054548,1.908607244,0.995579958,0.681405187,18414
15642185,1.993595362,0.97503382,0.655679286,2095
10672694,1.87187314,0.986965597,0.650548458,6187
19936142,2.028128624,0.954814374,0.668177485,49
6619113,1.794824958,0.99526149,0.637732506,8233
6616976,1.728622675,0.988007665,0.635049105,8233
6066891,2.012937546,0.987187386,0.689742565,16368
22214815,1.833844304,0.991239071,0.674950719,49
14425887,1.919763565,0.989797413,0.651191294,4141
11424895,1.846089602,0.993421555,0.649310708,6187
18022569,2.176755428,1.012747169,0.662450016,49
2868632,2.028831244,1.007413983,0.683749855,18414
1678623,1.819055796,0.970974922,0.633302808,8233
7893304,1.934327364,0.935246706,0.68880266,16368
15595315,1.983100772,0.976052344,0.654343009,2095
5467460,1.862748384,0.976631582,0.634767115,8233
8908032,2.021852493,0.97449404,0.685220242,16368
8538999,1.834727287,0.939535797,0.690663278,16368
20546073,1.956302404,0.9583956,0.670091331,49
4838816,1.7285254,0.958180547,0.634969175,8233
3454953,1.935688257,1.025300503,0.684748709,18414
8860624,1.852755666,0.939988315,0.685919285,16368
19861033,1.875932336,0.950155497,0.668246627,49
11572885,1.757858038,0.979063332,0.645528913,6187
17061385,2.034463167,1.016413569,0.655734718,49
12291966,1.967375875,0.963867903,0.65107888,4141
2335167,2.086338282,0.995911241,0.674309433,18414
8378022,1.943154454,0.978122294,0.640858412,8233
1815198,1.997842908,1.000314951,0.681632757,18414
18195696,2.134850979,1.022291183,0.661440134,49
6537809,1.841994286,1.013502479,0.635835826,8233
19500037,1.996163964,0.956201851,0.667058527,49
20662190,1.928830743,0.961545169,0.669263363,49
15215157,2.135167599,0.969168007,0.653057516,2095
14529962,1.910302758,0.958879352,0.655202448,4141
20007415,2.026355743,0.955915034,0.66552341,49
16830922,2.043321133,1.020220757,0.657725155,2095
20693916,1.972775817,0.943486869,0.673177421,49
4375921,1.846062064,0.971865535,0.631922007,8233
20628068,1.955081344,0.963203788,0.671715081,49
16983067,2.127856493,1.000088453,0.661422729,2095
483753,2.01693511,1.001783967,0.673399746,18414
2978001,2.012901545,0.999437034,0.684496939,18414
687953,2.069544792,1.006784081,0.680913389,18414
7234427,1.852219105,0.962167978,0.63822484,8233
6762487,1.898762941,0.998105168,0.638727605,8233
8244426,1.933451414,0.952497125,0.691151083,16368
7074565,1.798130274,0.958913028,0.638780236,8233
10129826,1.745383859,0.979394972,0.647699356,6187
18019204,2.204663277,0.992706895,0.661731422,49
21082990,2.048043966,1.018752694,0.671757936,49
21112348,2.036331415,1.007577181,0.673713028,49
11560332,1.795499206,0.98037678,0.646015882,6187
8441122,1.898352981,0.963475704,0.690696716,16368
6826352,1.710193038,0.936871529,0.633764446,8233
21013219,1.996086717,0.9581604,0.669474304,49
1221961,2.040876627,0.991960406,0.67862314,18414
8236767,1.939156651,0.95035243,0.691053927,16368
20545371,1.887645841,0.947517216,0.668844402,49
5932838,1.775898218,0.985150456,0.635735691,8233
18173062,2.130507708,0.983044565,0.661547244,49
17082339,1.962444305,1.017587662,0.658183515,49
15758050,2.066382885,0.990379035,0.657774746,2095
7852303,1.860091805,0.959723771,0.637973964,8233
8300118,1.798912406,0.95830524,0.692406595,16368
7110987,1.92071104,0.967692137,0.68722415,16368
1738977,2.071602106,1.006779552,0.677806556,18414
19882372,1.90560019,0.944075882,0.668003857,49
9021165,1.818329453,0.957957089,0.694488108,16368
1006184,2.008596897,1.011100531,0.677950621,18414
9774847,1.871009707,1.009233356,0.644366562,6187
4915682,1.702260256,0.946720302,0.633196115,8233
472484,2.012961626,1.015582442,0.676292479,18414
17988618,2.119768858,1.001867294,0.664003074,49
18008555,2.156997919,0.989878356,0.661658287,49
8390502,1.90435183,0.950580776,0.690649331,16368
12286455,1.849344134,0.935773671,0.649848223,4141
4136155,1.787001967,0.97732693,0.632932901,8233
567958,2.104988098,0.995716274,0.680369854,18414
2364197,1.65333271,0.967808485,0.63034761,8233
8222609,1.911871433,0.970860064,0.693475664,16368
7839824,1.825256348,0.944540381,0.639586627,8233
2999214,2.009389162,1.026516438,0.682301998,18414
2377865,1.608853698,0.96368885,0.631803691,8233
49832,2.138462305,0.999605715,0.674177885,18414
8354207,1.822528481,0.969955206,0.637183785,8233
18197815,2.152430773,0.991788745,0.662251949,49
5266779,1.672524333,0.953900933,0.637108505,8233
4353151,1.803379536,0.962154388,0.635577738,8233
9482591,1.862592936,0.934177816,0.644392192,6187
6441867,1.932103872,0.976606011,0.68462193,16368
17386787,2.065169573,1.010669708,0.659520566,49
6748267,1.914335012,1.00414443,0.636037886,8233
4413945,1.802194834,0.971756101,0.632992387,8233
19295253,2.051162004,0.927894533,0.661124825,49
533699,2.0856359,1.014562845,0.675142109,18414
7870024,1.888665318,0.963702977,0.639090657,8233
12188249,1.89313221,0.94324851,0.644292533,4141
376333,1.973277211,0.998404443,0.673968136,18414
19386075,2.027493238,0.944142401,0.666492462,49
10882410,1.774919987,0.970237434,0.648357868,6187
16893368,2.096036911,1.006611228,0.659030855,2095
16357726,2.074004889,1.009208202,0.655838311,2095
4654211,1.982634783,0.966643095,0.688046217,16368
4312058,1.722190857,0.972541511,0.633848906,8233
7046666,1.826571822,0.97673893,0.689572692,16368
667714,2.058526278,1.014395118,0.678230405,18414
18829834,1.896989346,0.99491775,0.667827964,49
4237374,1.694720745,0.964085162,0.635167897,8233
18834199,2.077052593,0.990284443,0.667625844,49
14518424,1.753085852,0.963789761,0.654136181,4141
6555727,1.848674178,0.997042954,0.633134484,8233
8522877,1.894679546,0.939732552,0.689041317,16368
7697369,1.926233649,0.965845704,0.68817395,16368
14555520,1.951791763,0.966894627,0.652586758,2095
2825551,1.969186783,1.012854338,0.682552516,18414
1670176,2.107725143,0.992492497,0.681014538,18414
17575661,1.982942581,0.998859584,0.656917751,49
3021255,2.040504217,0.999147117,0.684636056,18414
2372900,2.07529974,1.012022018,0.680819929,18414
9022370,1.895505786,0.961407304,0.692964077,16368
10873937,2.285732031,0.999421954,0.647163868,6187
4652894,1.975163221,0.97564888,0.688251495,16368
19289488,2.059726238,0.950935841,0.6644907,49
19458229,2.031152248,0.953139603,0.663204074,49
15158700,1.993554115,0.982863307,0.654681683,2095
10841697,1.822603583,0.973622322,0.643786192,6187
20144844,2.010056973,0.965861559,0.672276318,49
644086,2.107239485,1.027959585,0.677363873,18414
1633519,2.093718767,1.010843039,0.677591145,18414
9570546,1.8446908,0.952912509,0.644569993,6187
4085317,1.688665628,0.969287097,0.634641945,8233
4932698,1.792146206,0.972081423,0.636818469,8233
14494872,1.770747662,0.957904518,0.653280258,4141
989462,2.054178238,1.008972287,0.677722633,18414
10745354,1.914170146,0.968423069,0.646406472,6187
9751581,1.898630619,1.003616214,0.645724118,6187
15221435,2.105758905,0.961410344,0.654605746,2095
508227,2.02396822,1.017739534,0.675449431,18414
15904291,2.177141428,0.996112704,0.657880127,2095
4313396,1.717854023,0.95858258,0.635360837,8233
20458485,2.006785631,0.97102499,0.671664119,49
3594777,2.059527874,1.815767407,0.684777915,18414
9697711,1.89560008,0.942990422,0.640797913,6187
18857688,2.022235155,1.002880096,0.665446877,49
6540867,1.855404377,1.002343535,0.638336182,8233
7890310,1.951777577,0.938572645,0.689617753,16368
19410039,2.08323741,0.955371499,0.667357504,49
6608245,1.84602809,1.00003624,0.635553241,8233
5425068,1.910939813,1.00068748,0.637428641,8233
22205414,1.873470306,0.98953867,0.673190355,49
20537413,1.86466682,0.97158587,0.671536207,49
7753487,1.849324703,0.994336903,0.690180779,16368
15817207,1.939158201,0.995600522,0.65844661,2095
11365786,1.761264086,0.993849158,0.649080038,6187
932454,1.975397229,1.010049701,0.674414694,18414
1080912,2.122126818,1.005340099,0.674359977,18414
19303925,2.057769299,0.951994598,0.663501024,49
7293342,1.95941937,0.988612473,0.696484149,16368
4308813,1.658475995,0.96693486,0.636320174,8233
10121968,1.901189804,0.990964949,0.64412266,6187
20618149,2.017821312,0.957516491,0.672100425,49
21084210,2.042337894,1.013032675,0.674963892,49
6775879,1.822609067,0.939550459,0.635147035,8233
21073771,2.027978897,0.981395006,0.670234144,49
18309787,2.129416704,1.004281521,0.666153014,49
8384274,1.939944386,0.949989796,0.688528836,16368
16440976,1.878287435,1.012283683,0.662961364,2095
1271703,2.160745621,0.979769289,0.677172959,18414
19413859,2.047301292,0.954844356,0.669955611,49
4425573,1.713859677,0.97712028,0.63225776,8233
2416560,1.740113616,0.963422954,0.63094002,8233
6072062,2.038740396,0.994432807,0.686969221,16368
7153790,1.816819668,0.96540612,0.637898624,8233
15064077,1.820447206,0.965993345,0.654402435,2095
20473721,1.999332428,0.969002068,0.670519114,49
8906343,2.008208513,0.955741644,0.69110024,16368
1586320,2.075849533,0.979623616,0.678958178,18414
8807896,1.806322455,0.943222523,0.68695116,16368
16769796,1.974565625,1.007810116,0.655899882,2095
8393333,1.949104905,0.950924337,0.689350843,16368
19890008,1.951737523,0.942656219,0.667522609,49
10848714,1.715294123,0.968837976,0.654365361,6187
12200504,1.974206567,0.942026794,0.644276559,4141
8432008,1.818505287,0.955990672,0.686960876,16368
15159403,1.998456478,0.946921647,0.654558837,2095
18083814,2.081147194,0.995694458,0.66089648,49
15610151,1.948830605,0.989127219,0.651953101,2095
10843325,1.840535998,0.984536886,0.649416864,6187
7304417,1.922261596,0.987563848,0.691454172,16368
16897630,2.116997242,0.998362601,0.657216132,2095
1172158,2.153733253,1.028420568,0.675516486,18414
4267987,1.727765203,0.941874862,0.632199168,8233
4689764,1.740371823,0.96778512,0.634601474,8233
1893328,1.673761249,0.957791328,0.629822433,8233
10889873,1.730663061,0.989910662,0.645425379,6187
2409884,1.820185781,0.971740961,0.631219745,8233
14371151,2.052782297,0.98722744,0.651708663,4141
21075673,2.04804635,1.01091814,0.674753785,49
15043038,1.903499246,0.980113268,0.656119227,2095
10097437,1.871166945,0.978797913,0.64356637,6187
7154491,1.817399263,0.945845366,0.638868332,8233
2373851,1.643727541,0.964534819,0.628819108,8233
3025977,2.09113121,1.007977843,0.683533192,18414
20061060,2.036478519,0.951842248,0.66919899,49
1812368,2.035573721,0.987268507,0.67795372,18414
1813305,1.97307086,1.000800729,0.678059757,18414
17088269,2.052480459,0.991109729,0.654935122,49
1265798,2.105233908,0.980351627,0.677588344,18414
20566932,2.012854338,0.955425262,0.671972215,49
18892528,2.145034552,1.016114712,0.663526714,49
2919782,2.067295313,0.990854621,0.682673872,18414
3498912,2.152575731,1.022983074,0.685510397,18414
12181455,1.874100089,0.94434315,0.648330867,4141
18864519,2.004614353,1.001173139,0.669086874,49
17472076,1.872968554,0.973282754,0.657011986,49
15760873,2.108664036,1.007828116,0.656457007,2095
7801500,1.866351008,0.966592371,0.685334206,16368
4868835,1.758810163,0.964201748,0.633022249,8233
19426330,2.076012611,0.929840326,0.662320495,49
4263004,1.668989062,0.963059485,0.632533848,8233
7958028,1.865356326,0.946325958,0.686444044,16368
7331980,1.880197167,0.969914734,0.6889714,16368
4208946,1.849769235,0.975854695,0.635561049,8233
2214560,1.615546465,0.975318849,0.635252476,8233
21108965,2.056998253,1.013995767,0.674284935,49
7756382,1.878329873,0.996844828,0.690000117,16368
1720006,1.750491023,0.979333818,0.630791843,8233
8509005,1.88961041,0.947492361,0.685889781,16368
19499521,2.034803391,0.942368865,0.669508159,49
8227433,1.773223877,0.973515034,0.687902987,16368
19839233,1.97680366,0.963932693,0.663568556,49
16867329,2.096916676,0.99096787,0.65728879,2095
3435914,1.978390217,1.024222374,0.682938039,18414
3513198,2.084276199,1.007826924,0.686342597,18414
5259442,1.727003574,0.951847136,0.63724345,8233
2289426,2.032446623,1.007979512,0.680714607,18414
19924992,2.026226997,0.968900859,0.66996932,49
8362766,1.944548488,0.970646262,0.690576136,16368
9244599,1.750409245,0.938775599,0.644878089,6187
20483547,2.022338629,0.950217664,0.672627687,49
737733,2.169023275,1.007743716,0.680731833,18414
436151,2.038756132,1.000143409,0.675517738,18414
735375,2.066958189,1.016865015,0.679056466,18414
10878421,2.338122368,0.978567004,0.646133542,6187
9181552,1.915547252,0.942150891,0.640633643,6187
2943568,2.103135586,1.025477648,0.683600605,18414
10772510,1.925026417,0.982763588,0.645576477,6187
8908755,2.014131546,0.974385262,0.685310364,16368
668196,2.117526531,1.004005194,0.677798629,18414
711455,2.046915293,1.017868757,0.677895308,18414
8436077,1.878034711,0.952799201,0.688028514,16368
1301490,2.161984444,0.999089003,0.673587024,18414
4907793,1.647380114,0.951537132,0.63440764,8233
7900532,1.950509667,0.943559468,0.684189737,16368
6551624,1.814168215,0.961786568,0.687110424,16368
7217813,1.834954143,0.946123362,0.636238337,8233
16420673,2.146353006,1.004590154,0.659886897,2095
18099750,2.117453575,0.979682267,0.664939404,49
2892325,2.02404809,1.003294706,0.681171417,18414
21069811,2.009165287,1.010381818,0.668075264,49
20534302,1.928051353,0.95737946,0.670418024,49
9491012,1.812041402,0.9409886,0.643493831,6187
634015,2.070253372,1.007216692,0.677984715,18414
9789179,1.715229392,0.983079314,0.64529866,6187
2956469,2.084005594,1.001779199,0.685183167,18414
15642418,1.948398232,0.978975713,0.654845536,2095
2357717,1.618775845,0.976762712,0.630352914,8233
118582,1.663929462,0.979899108,0.627802908,8233
19206129,2.115688324,0.992873192,0.662171364,49
8434112,1.911333084,0.916360557,0.638266563,8233
4119594,1.76738441,0.971614182,0.633605301,8233
11968381,1.76912272,0.915204823,0.647621393,6187
4168351,2.254706383,0.956303775,0.63433075,8233
16902070,2.091179609,1.017910361,0.659388483,2095
81819,1.67025125,0.964909911,0.628072619,8233
2405406,1.765352488,0.988012791,0.630120277,8233
7244961,1.929300904,0.973365128,0.689590514,16368
6761946,1.902659059,0.992224991,0.638000965,8233
9243368,1.650045156,0.93173629,0.643779993,6187
8414533,1.879320979,0.951707006,0.689594507,16368
525534,2.035496712,1.027167916,0.677625299,18414
7232315,1.942655921,0.98544836,0.68948406,16368
18003937,2.169082165,0.985536277,0.662287951,49
19940920,2.065113544,0.931081653,0.669240594,49
9035656,1.927230716,0.947820604,0.688473403,16368
14549977,1.952473283,0.960921586,0.652905524,2095
10100499,1.81346488,1.001443863,0.642753005,6187
10849266,1.75619185,0.990657628,0.649560928,6187
2443683,2.063728094,0.985569417,0.677726388,18414
15016363,1.832966089,0.99041158,0.65662837,2095
4678261,1.803084731,0.955753326,0.634347737,8233
19376130,2.022836447,0.927226841,0.665870726,49
1164172,2.171206474,1.017170191,0.677922368,18414
4098158,1.640313506,0.956748784,0.641877413,8233
18193825,2.137052536,0.997781694,0.659834802,49
18027381,2.173252583,0.99037981,0.662682056,49
4609274,1.947234392,0.975128829,0.691166997,16368
