264 14
1,14504.341403117296 2,2036.1857647776185 3,15832.583362017504 4,6044.707321762945 5,91939.70017678691 6,245378.6739063767 7,79598.4412552632 8,4521.539327380333 9,1993.1634713209223 10,3176.6020700975423 11,1049.7188731781123 12,170675.90111073933 13,225889.96506238446 14,180586.5636163315
1,14826.71297399603 2,2027.4514560294153 3,15742.545946922426 4,5908.837019824351 5,88856.14373916939 6,246193.95098616485 7,81673.27940522783 8,4353.240856496345 9,1989.7060386437356 10,2904.473107866579 11,1024.8837325270147 12,170787.85481042706 13,225906.0976316882 14,182097.75637634864
1,16480.708919960267 2,1998.6865662427592 3,18492.888542355166 4,5853.158465346877 5,89960.54309778991 6,244060.08251914088 7,102103.28140174194 8,4614.2591108715205 9,1963.4033777363545 10,3254.363747556035 11,1035.910075458463 12,174264.00243237766 13,225510.4646951247 14,191040.97327307143
1,14403.729060868956 2,1976.383140542928 3,16288.989214602463 4,5435.590650053521 5,106465.5198942497 6,240471.49958351257 7,134164.8308374337 8,3754.5652541581912 9,1945.7897681194934 10,2435.9332222480543 11,961.2843503579913 12,182054.071814468 13,225122.61826822732 14,203805.03742468986
1,11731.558343430484 2,1965.0971599211812 3,12842.468175780949 4,4216.651529384615 5,145535.14092607322 6,234101.29125549516 7,177230.19871489925 8,2411.364710600992 9,1941.7810868819286 10,1065.3837698812395 11,744.4813227689431 12,197769.54965882786 13,224637.4519058482 14,219785.9495575443
1,9773.75042941411 2,1970.695653019016 3,10495.884377470991 4,3315.9253616761207 5,170876.54411080692 6,230148.26522299266 7,197864.52522235713 8,1655.7421696792894 9,1950.310472923438 10,260.99686144486293 11,585.4780836915219 12,207718.19484721893 13,224457.4244804145 14,226418.23071327913
1,8373.236079853694 2,1976.47247562483 3,8885.487199214891 4,2692.594675392221 5,185770.17575836243 6,227748.3491223051 7,207906.45508997413 8,1285.4704393413797 9,1959.8435726781206 10,239.33298331038864 11,476.0197231718315 12,213437.27233980646 13,224404.53359729605 14,228803.61284271567
1,7356.056443019801 2,1983.4720347005614 3,7742.692743448914 4,2252.9490210091126 5,194721.23782847048 6,226345.43203952818 7,213367.8442853481 8,1146.990285788674 9,1967.8214861383335 10,568.9515926503565 11,398.3050761680587 12,216736.66040844657 13,224396.04796526744 14,229568.43664492908
1,6600.868650870683 2,1989.3159034444577 3,6905.593087015576 4,1930.4634026149772 5,200465.78287562547 6,225442.15459423588 7,216574.37942822283 8,1130.2973348372998 9,1974.2389373756655 10,800.2802363040197 11,341.09710737307915 12,218768.88245180267 13,224402.46013962527 14,229725.38065146146
1,6026.491100555837 2,1994.0706939211693 3,6270.053866413044 4,1686.0619849420202 5,204497.36908056255 6,224831.07316316845 7,218492.04926010637 8,1165.946769921825 9,1979.342532862166 10,970.2724743177716 11,297.55548023296524 12,220101.98660604216 13,224414.52312957498 14,229646.01302967992
1,5576.889245772726 2,1998.1516562256916 3,5774.1598486405155 4,1495.2012696235756 5,207310.72056602582 6,224413.2616769683 7,219815.39241411825 8,1219.1595919406464 9,1983.470906291004 10,1099.9254901502893 11,263.5621203456662 12,221029.7314243494 13,224431.02335546853 14,229469.38929387083
1,5213.891089714586 2,2001.352323836466 3,5378.681656455256 4,1341.794773628283 5,209462.63154772707 6,224101.10295603296 7,220663.50385205055 8,1274.6366758959286 9,1986.8348347664883 10,1201.7323017062013 11,236.51476992891796 12,221696.98368851014 13,224446.61817162883 14,229242.5555485386
1,4917.144725545545 2,2003.7159590798792 3,5056.307955784259 4,1217.112821921077 5,211193.24485712263 6,223858.98642627592 7,221210.2377083145 8,1327.6060913141328 9,1989.761011931403 10,1283.6352159302344 11,214.43262436862378 12,222198.76848013414 13,224464.08735473477 14,229013.1507438246
1,4668.537335055942 2,2005.423360431696 3,4789.189628861138 4,1112.9180707639334 5,212381.12510086835 6,223675.0260569705 7,221704.64667903737 8,1375.3814106397501 9,1992.2392193100884 10,1350.8663189595395 11,196.29448631536252 12,222569.29673111712 13,224481.19374664605 14,228791.86201856207
1,4459.550619294681 2,2007.39173775542 3,4563.899164872268 4,1024.8410053138039 5,213444.5269931361 6,223532.62139725714 7,222008.95726120594 8,1418.4980147583797 9,1994.2264192819484 10,1406.974024705902 11,180.77213073209398 12,222866.93820472856 13,224491.4236155818 14,228571.48843059642
1,4280.060639227498 2,2009.530864483699 3,4371.500465783964 4,948.7650361536337 5,214343.73421515478 6,223380.82879717683 7,222211.5997006045 8,1456.1689295022443 9,1995.835714415224 10,1454.5268114520782 11,167.8374523101477 12,223076.5612007052 13,224502.3271613804 14,228379.5347848817
1,4125.612869278175 2,2011.0178044108743 3,4205.800137548425 4,883.7499704754035 5,215068.9453468825 6,223289.20318527066 7,222384.97870456337 8,1490.5596201766461 9,1997.320109598444 10,1495.2590040736786 11,156.35359771042135 12,223266.98978249665 13,224510.4716854875 14,228191.63933542802
1,3990.312557574666 2,2013.2610522407679 3,4061.292193272902 4,825.7689048557402 5,215703.95600533762 6,223220.74717451134 7,222507.67827072545 8,1520.527865010067 9,1998.385975012436 10,1530.5779483689143 11,146.56006070406553 12,223394.29047645617 13,224514.22271724278 14,228028.26030637696
1,3871.6481758008135 2,2014.3794512961183 3,3934.602843384607 4,775.8817058932985 5,216225.8744810462 6,223156.80382295226 7,222612.02822942904 8,1548.1627421528399 9,1999.5417267620255 10,1561.4467335631457 11,137.7261813860566 12,223522.63995663545 13,224521.2326011005 14,227870.51877270802
1,3765.0147971328474 2,2015.228817332473 3,3823.3033286839664 4,730.1806827222035 5,216710.1230634592 6,223127.3640609432 7,222683.48667434446 8,1572.9834572221841 9,2000.5045376487822 10,1588.6501228807683 11,129.83329375497502 12,223621.53442524577 13,224519.9596755176 14,227727.88499474205
1,3671.040121282652 2,2016.1070396202047 3,3723.4357717606495 4,690.698915558998 5,217101.46877184662 6,223080.1269446097 7,222748.39098311772 8,1595.506485178539 9,2001.427624193865 10,1612.8295871326306 11,122.83249964031548 12,223712.31936773952 13,224526.4716242192 14,227594.90293722687
1,3585.598146716078 2,2016.1045742738606 3,3634.836893816412 4,654.3364004108154 5,217468.2095780915 6,223027.09191302102 7,222789.26340014875 8,1616.6258939032618 9,2002.370582470289 10,1634.4234467493834 11,116.14751422212093 12,223808.59284353434 13,224524.53754053763 14,227469.88298461933
1,3510.1563273161296 2,2017.2623255389053 3,3554.182387036006 4,622.3710434108528 5,217682.7643807689 6,222996.44550524792 7,222855.86858950774 8,1636.1385855923056 9,2003.2008477958905 10,1653.8532239894403 11,109.8739836690852 12,223907.52614716618 13,224526.8196465991 14,227354.9849583625
1,17431.59600347015 2,17142.765818802876 3,16699.365897760952 4,3.582624195874139e-10 5,68396.01604658691 6,66642.10476981073 7,67993.7250268389 8,4442.500096308551 9,4461.5395676598355 10,4369.066170511996 11,4.166401581977922e-10 12,165727.67395885003 13,163491.8024008112 14,164118.53536994001
1,17466.735358207512 2,17133.188007730165 3,16633.445887337602 4,4.703908004367057e-10 5,68308.56349912245 6,66595.15176114287 7,67899.1300024689 8,4426.109402619835 9,4449.736515440996 10,4331.131172535226 11,1.3697792069978795e-09 12,165841.7733793261 13,163619.63059120797 14,164239.41175803347
1,17953.120890418173 2,17001.218937384638 3,16118.868113740033 4,4.2083667265420914e-10 5,68122.62084373331 6,68853.56967958105 7,68199.45808820245 8,4327.209431022306 9,4349.490923150915 10,3981.733408194872 11,6.583807269729868e-10 12,166833.2403431613 13,166040.9008532103 14,166317.7878045918
1,18366.806238924964 2,17391.162988464777 3,19631.467315693848 4,6.61262694631146e-11 5,80854.47439569874 6,80324.81431283016 7,79655.49660824018 8,4372.910908513485 9,3873.19403476728 10,4399.962916338259 11,4.505064403746449e-10 12,175432.865381194 13,175065.00445163026 14,173961.4673383941
1,16716.899800245817 2,16509.1442821011 3,17801.00532926682 4,5.378336733691874e-11 5,108963.66064033005 6,108684.93173623754 7,108261.86388266715 8,3425.462384490858 9,3165.2297058088807 10,3528.2805795211193 11,1.8028252112611113e-10 12,186943.17932629905 13,186859.9385611684 14,186681.73859434322
1,13640.38989845644 2,13698.21899250605 3,13991.30924890418 4,7.891689248276472e-10 5,155483.22411570186 6,155537.44524225948 7,155644.54885126004 8,1963.738597942224 9,1902.9155761914712 10,2010.2685628329168 11,8.715781098118758e-10 12,205973.12237500478 13,205927.11963524396 14,205836.11558527348
1,11291.075660956363 2,11311.983479892559 3,11401.662589548876 4,7.49117279435495e-10 5,181175.38135620995 6,181080.78888077245 7,180866.3442777759 8,1087.6110926454276 9,1062.336096385633 10,1095.9178772546281 11,9.375961041326226e-10 12,215998.52482856213 13,215874.1541685299 14,215337.16309757764
1,9592.273508149792 2,9602.138238407646 3,9636.07048557603 4,2.1725313749696633e-10 5,194628.43209904365 6,194612.75909171673 7,194589.39116709866 8,621.7459526679248 9,613.331313599197 10,619.9293885384297 11,4.1026582311244796e-10 12,220419.55128039364 13,220397.82071302418 14,220239.36079245404
1,8369.644624871231 2,8374.667223883747 3,8392.192935730167 4,7.058669181001851e-10 5,202351.45637952088 6,202406.3599202919 7,202536.14768508327 8,514.7712128183153 9,514.6973113323423 10,514.7065681236905 11,6.851446499808837e-10 12,222604.41528193775 13,222625.05887468666 14,222810.44934561147
1,7469.360805328517 2,7470.903188103227 3,7477.317017097615 4,2.5674988715905686e-10 5,207307.07575486688 6,207330.85047652374 7,207378.15336249326 8,622.374401966419 9,622.9394763424766 10,623.3234082701027 11,3.723271055235902e-10 12,223871.3743397947 13,223877.77709387595 14,224183.94934312731
1,6784.620970057356 2,6784.0709939635135 3,6781.201430366886 4,5.19672570709228e-10 5,210633.61705433053 6,210616.05313814417 7,210545.00250325576 8,770.103001250382 9,769.3332410381346 10,768.0713314254513 11,3.402130997940788e-10 12,224715.74594743064 13,224703.23512021345 14,224915.65453871668
1,6243.6942719339295 2,6242.884513606119 3,6239.410229882582 4,6.236648952846796e-10 5,212872.67538407748 6,212851.71103822233 7,212780.5944093129 8,901.9830187566523 9,901.4568340204341 10,900.2090098484543 11,7.637945257394086e-10 12,225179.95396594738 13,225172.09825582287 14,225339.69743072655
1,5811.622778170286 2,5810.707909307633 3,5804.263856958274 4,1.4754081399768207e-10 5,214454.95398012214 6,214444.25351301048 7,214419.06662437497 8,1015.3319385063519 9,1014.5342546762292 10,1010.4853043352024 11,3.4522071088404386e-11 12,225537.6512346693 13,225533.21804796523 14,225569.6966992266
1,5454.378904282042 2,5454.198868732547 3,5450.381968631619 4,5.910555842026396e-10 5,215605.00385035112 6,215611.29455544808 7,215659.26634219527 8,1108.446154874404 9,1108.2106569057748 10,1103.5704593031685 11,4.147827154894945e-10 12,225756.7169750276 13,225770.76368891806 14,225701.70111126264
1,5159.532788540382 2,5159.28527891359 3,5155.559456493612 4,5.664808758792165e-10 5,216535.1060074893 6,216543.4477158135 7,216598.7983853037 8,1186.7479754251776 9,1186.6179535292765 10,1182.2525400029692 11,4.804565152399484e-10 12,225825.38090925963 13,225833.63684961174 14,225793.36513504657
1,4906.877776590265 2,4906.962174109754 3,4908.2180168414 4,2.1141252761657925e-10 5,217307.53082453413 6,217316.3302276868 7,217319.83017775853 8,1250.9591999477427 9,1251.0905030450674 10,1249.6291543009736 11,1.8377701490037664e-10 12,225890.33121578651 13,225911.3411188806 14,225834.4116741043
1,4694.401587314547 2,4694.494754892643 3,4695.51716315062 4,1.3001277660363574e-09 5,217903.17001624277 6,217912.09394643112 7,217913.59253243814 8,1307.94219673767 9,1308.0645086634827 10,1306.8648953578002 11,1.4165512279587595e-09 12,225896.6719953734 13,225911.00172017273 14,225858.63165057247
1,4508.5499150823625 2,4508.314049420977 3,4512.771149298892 4,1.4824519524047114e-09 5,218459.0176242569 6,218466.58598504367 7,218373.35246893752 8,1354.6993580640103 9,1354.2586751606552 10,1357.1939171514673 11,1.4183700192874271e-09 12,225900.4672076407 13,225920.59192563497 14,225861.9405064006
1,4348.327794358652 2,4348.137078125385 3,4352.441985344815 4,7.123412590616477e-10 5,218866.401822374 6,218873.416257378 7,218775.21371824248 8,1397.8506940977145 9,1397.389872107033 10,1400.377630819106 11,6.209095187792306e-10 12,225887.0974538532 13,225903.12247353303 14,225856.3516085827
1,4207.760398219876 2,4207.198528020335 3,4211.535429670255 4,4.733646891709151e-10 5,219180.224645912 6,219181.3968948692 7,219124.66826455982 8,1435.1316634671437 9,1434.002568886819 10,1438.6995337089966 11,3.896839584061831e-10 12,225869.31780136368 13,225888.22944906604 14,225842.28845770843
1,4084.6696720947484 2,4084.2898168600777 3,4086.1615102439755 4,3.3605798462745217e-10 5,219369.29997690767 6,219347.36480704023 7,219441.8253418039 8,1470.6978186586741 9,1470.0075713633612 10,1472.127898346196 11,4.2625994434967623e-10 12,225839.12201582885 13,225853.73361631465 14,225823.8278734778
1,3973.9430698285546 2,3973.774182168067 3,3974.4852837295916 4,5.018997707633516e-10 5,219587.68967330834 6,219556.50579628613 7,219696.12842438437 8,1503.9663933255135 9,1505.3033732246324 10,1501.7774907824364 11,4.4246706925945415e-10 12,225799.57932745692 13,225799.57821022192 14,225801.08679625773
1,3873.042348461264 2,3872.323165747521 3,3874.5182471683565 4,5.857608817228264e-11 5,219890.80429680942 6,219900.21437135397 7,219896.3260651502 8,1533.0314688547865 9,1536.7511062551848 10,1528.5891611182742 11,1.2748974294179903e-10 12,225756.7468104153 13,225732.86889792455 14,225774.10819232246
1,3782.4468589579064 2,3781.605737610345 3,3784.185572060376 4,7.121671736318864e-10 5,220075.5388835242 6,220083.42523391984 7,220084.34952159235 8,1557.3084338422082 9,1561.0374527774197 10,1552.8626873916726 11,6.603521685701575e-10 12,225735.14103464482 13,225715.737202924 14,225749.61493375164
1,2032.1140530028053 2,2032.1006194048857 3,2032.1088093342955 4,5.560139531624493e-10 5,222573.11818731367 6,222571.6440865082 7,222572.77423284642 8,2017.8216439897005 9,2017.8083329054477 10,2017.8127701257479 11,5.367822493263303e-10 12,224670.64274892746 13,224669.2229900353 14,224669.37786766363
1,2032.109778338002 2,2032.114798720707 3,2032.1005375974203 4,5.257646903061083e-10 5,222572.8203922502 6,222573.08182557867 7,222571.6344287324 8,2017.813667065663 9,2017.822543384235 10,2017.8081719413942 11,5.021634488760707e-10 12,224669.4231663925 13,224670.63600925542 14,224669.18465187814
1,2032.104822870327 2,2032.1170122698863 3,2032.1037357573769 4,5.137173087529918e-10 5,222572.2651355517 6,222573.3758636526 7,222571.88993761956 8,2017.809142463339 9,2017.8232243041805 10,2017.8124382130393 11,4.88865299517937e-10 12,224668.988534422 13,224670.54629500152 14,224669.70339976213
1,2032.100027346174 2,2032.1121435321868 3,2032.1135797911918 4,5.137421528248701e-10 5,222571.62040724186 6,222572.9855162153 7,222572.92798724872 8,2017.8070820452706 9,2017.8160379878527 10,2017.8217427212815 11,4.932913679415744e-10 12,224669.05130946133 13,224669.60301510638 14,224670.5883346941
1,2032.107660793382 2,2032.1015442049463 3,2032.116179255305 4,5.389037319690788e-10 5,222572.3400049516 6,222571.8407795068 7,222573.3551388808 8,2017.8165193905056 9,2017.8068090381444 10,2017.8210250233406 11,5.172825074714627e-10 12,224670.20150436147 13,224668.84946684094 14,224670.1935503187
1,2032.1140530028053 2,2032.1006194048857 3,2032.1088093342955 4,5.560139531624493e-10 5,222573.11818731367 6,222571.6440865082 7,222572.77423284642 8,2017.8216439897005 9,2017.8083329054477 10,2017.8127701257479 11,5.367822493263303e-10 12,224670.64274892746 13,224669.2229900353 14,224669.37786766363
1,2032.1005817901432 2,2032.1087533643133 3,2032.11383413196 4,5.447008681582804e-10 5,222571.65715682902 6,222572.7305412573 7,222573.1509525675 8,2017.808227864626 9,2017.8126638866656 10,2017.8212873982395 11,5.219589946141525e-10 12,224669.2627771754 13,224669.3357590443 14,224670.64612021414
1,2032.1039558956988 2,2032.115702594493 3,2032.1038441821552 4,5.397607896673352e-10 5,222572.13856059758 6,222573.39867466054 7,222571.99863490683 8,2017.8084263504147 9,2017.8215501547804 10,2017.812462255449 11,5.207840540403239e-10 12,224668.92532784402 13,224670.4729871116 14,224669.84577371055
1,2032.1090383612154 2,2032.1009227307484 3,2032.1159376428398 4,4.920620601876987e-10 5,222572.4796609855 6,222571.7592609375 7,222573.30015409048 8,2017.8178363370948 9,2017.806502579599 10,2017.8204461223984 11,4.725446574231398e-10 12,224670.31723260757 13,224668.85985487385 14,224670.06526953736
1,2032.1002364223093 2,2032.1128870949126 3,2032.1094222222682 4,6.059167167141962e-10 5,222571.67123606402 6,222573.194260197 7,222572.66273439248 8,2017.80640675216 9,2017.817226734548 10,2017.8178853295456 11,5.835144483611678e-10 12,224668.905337923 13,224669.88176559797 14,224670.44896985844
1,2032.1110832559862 2,2032.1000615776773 3,2032.1123402837252 4,5.431990060669627e-10 5,222572.75658044196 6,222571.64891465733 7,222573.13138678798 8,2017.8194914997025 9,2017.8066032021384 10,2017.816534686702 11,5.220383226222712e-10 12,224670.50488355916 13,224668.95015676206 14,224669.79003224603
1,2032.1026914224692 2,2032.1048774144754 3,2032.1148417948452 4,6.163431881140632e-10 5,222571.8605190704 6,222572.3152137465 7,222573.3625786731 8,2017.81116441276 9,2017.8092039533005 10,2017.8211971635205 11,5.947853012170543e-10 12,224669.65861897837 13,224669.01781525344 14,224670.56764429138
1,2032.1002435911112 2,2032.1132019136862 3,2032.1098189823585 4,5.452034339897901e-10 5,222571.67194204757 6,222573.19431839808 7,222572.66382416477 8,2017.8064016362346 9,2017.8175017554886 10,2017.8183154968062 11,5.216214891159651e-10 12,224668.90748975743 13,224669.88325477816 14,224670.44898592247
1,2032.1002435911112 2,2032.1132019136862 3,2032.1098189823585 4,5.452034339897901e-10 5,222571.67194204757 6,222573.19431839808 7,222572.66382416477 8,2017.8064016362346 9,2017.8175017554886 10,2017.8183154968062 11,5.216214891159651e-10 12,224668.90748975743 13,224669.88325477816 14,224670.44898592247
1,2032.1163814618965 2,2032.1052881847809 3,2032.1029591348088 4,5.261146801259705e-10 5,222573.39684639144 6,222572.1615211543 7,222571.97792908284 8,2017.8216967819892 9,2017.8140352730857 10,2017.8076442703623 11,5.094593754145346e-10 12,224670.34658003872 13,224670.02999665446 14,224668.86740494368
1,2032.1020762962924 2,2032.1070348526532 3,2032.1167226566665 4,5.131239551988977e-10 5,222571.76970730667 6,222572.45058040108 7,222573.31169848153 8,2017.8103594392605 9,2017.8109505027428 10,2017.8234681380095 11,4.930924135661751e-10 12,224669.51681108127 13,224669.10537842798 14,224670.61457561835
1,2032.1072643817038 2,2032.1011697869599 3,2032.1141964575472 4,6.131399638260956e-10 5,222572.33571292434 6,222571.83639965975 7,222573.3541464162 8,2017.8160467340047 9,2017.806643155614 10,2017.819154840523 11,5.920083985864391e-10 12,224670.19939431493 13,224668.8463113958 14,224670.19415902588
1,2032.1102716917192 2,2032.1132235755003 3,2032.1001220154155 4,5.655012894341319e-10 5,222572.8160512131 6,222573.08330465376 7,222571.63232218314 8,2017.8140987746813 9,2017.8208819367717 10,2017.807397882908 11,5.404214174484548e-10 12,224669.41854226353 13,224670.63670246815 14,224669.1836457414
1,2032.101983396218 2,2032.1152373630312 3,2032.1061487274271 4,5.408092310455472e-10 5,222571.90456308975 6,222573.37979271132 7,222572.24777894487 8,2017.807072609806 9,2017.8203726847412 10,2017.8149019859711 11,5.229032990925315e-10 12,224668.8510041668 13,224670.27186125147 14,224670.11735134094
1,2032.1002069900555 2,2032.1098625956356 3,2032.1128093854816 4,5.636052355406238e-10 5,222571.6282366337 6,222572.86215134934 7,222573.04593464616 8,2017.8074697560949 9,2017.8137822702006 10,2017.8205728416626 11,5.44563797614034e-10 12,224669.1492513169 13,224669.46495745837 14,224670.62845548213
1,2032.1147925496189 2,2032.1011981319878 3,2032.1075939377297 4,5.557625219129836e-10 5,222573.21212497042 6,222571.68372433007 7,222572.63782068924 8,2017.8220361506521 9,2017.8092428638886 10,2017.8115976013198 11,5.351066877612621e-10 12,224670.64575213954 13,224669.34340110942 14,224669.25499031454
1,2032.1140530028053 2,2032.1006194048857 3,2032.1088093342955 4,5.560139531624493e-10 5,222573.11818731367 6,222571.6440865082 7,222572.77423284642 8,2017.8216439897005 9,2017.8083329054477 10,2017.8127701257479 11,5.367822493263303e-10 12,224670.64274892746 13,224669.2229900353 14,224669.37786766363
1,2032.1027244614666 2,2032.1049817423182 3,2032.115112876448 4,5.664498455828643e-10 5,222571.85880547925 6,222572.31364897406 7,222573.36266787702 8,2017.811214159892 9,2017.8092909236866 10,2017.8214679579232 11,5.445957725414559e-10 12,224669.65811109942 13,224669.01799599678 14,224670.5677308649
1,2032.1136887535285 2,2032.1000608180254 3,2032.1115712327585 4,5.191255718662893e-10 5,222573.00669931143 6,222571.61939486305 7,222572.90397098745 8,2017.821610714052 9,2017.8071751427433 10,2017.815368055353 11,4.98753680566374e-10 12,224670.6168459862 13,224669.11370425203 14,224669.51041185213
